publication_date,version_code,id,name,type,time_frame,start_date,end_date,region_type,region_name,region_code,lat,lng,ticker_symbol,company_name,visit_duration_segmentation,foottraffic,home_distance_estimated_foottraffic_0.3,home_distance_estimated_foottraffic_0.5,home_distance_estimated_foottraffic_0.7,home_distance_estimated_foottraffic_1,home_distance_estimated_foottraffic_2,home_distance_estimated_foottraffic_3,home_distance_estimated_foottraffic_5,home_distance_estimated_foottraffic_7,home_distance_estimated_foottraffic_10,home_distance_estimated_foottraffic_30,home_distance_estimated_foottraffic_50,home_distance_estimated_foottraffic_100,home_distance_estimated_foottraffic_250,home_distance_estimated_foottraffic_250+,home_distance_percentage_0.3,home_distance_percentage_0.5,home_distance_percentage_0.7,home_distance_percentage_1,home_distance_percentage_2,home_distance_percentage_3,home_distance_percentage_5,home_distance_percentage_7,home_distance_percentage_10,home_distance_percentage_30,home_distance_percentage_50,home_distance_percentage_100,home_distance_percentage_250,home_distance_percentage_250+,work_distance_estimated_foottraffic_0.3,work_distance_estimated_foottraffic_0.5,work_distance_estimated_foottraffic_0.7,work_distance_estimated_foottraffic_1,work_distance_estimated_foottraffic_2,work_distance_estimated_foottraffic_3,work_distance_estimated_foottraffic_5,work_distance_estimated_foottraffic_7,work_distance_estimated_foottraffic_10,work_distance_estimated_foottraffic_30,work_distance_estimated_foottraffic_50,work_distance_estimated_foottraffic_100,work_distance_estimated_foottraffic_250,work_distance_estimated_foottraffic_250+,work_distance_percentage_0.3,work_distance_percentage_0.5,work_distance_percentage_0.7,work_distance_percentage_1,work_distance_percentage_2,work_distance_percentage_3,work_distance_percentage_5,work_distance_percentage_7,work_distance_percentage_10,work_distance_percentage_30,work_distance_percentage_50,work_distance_percentage_100,work_distance_percentage_250,work_distance_percentage_250+,foottraffic_per_sqft,visits_by_day_of_week_monday,visits_by_day_of_week_tuesday,visits_by_day_of_week_wednesday,visits_by_day_of_week_thursday,visits_by_day_of_week_friday,visits_by_day_of_week_saturday,visits_by_day_of_week_sunday,visits_by_hour_of_day_00:00_01:00,visits_by_hour_of_day_01:00_02:00,visits_by_hour_of_day_02:00_03:00,visits_by_hour_of_day_03:00_04:00,visits_by_hour_of_day_04:00_05:00,visits_by_hour_of_day_05:00_06:00,visits_by_hour_of_day_06:00_07:00,visits_by_hour_of_day_07:00_08:00,visits_by_hour_of_day_08:00_09:00,visits_by_hour_of_day_09:00_10:00,visits_by_hour_of_day_10:00_11:00,visits_by_hour_of_day_11:00_12:00,visits_by_hour_of_day_12:00_13:00,visits_by_hour_of_day_13:00_14:00,visits_by_hour_of_day_14:00_15:00,visits_by_hour_of_day_15:00_16:00,visits_by_hour_of_day_16:00_17:00,visits_by_hour_of_day_17:00_18:00,visits_by_hour_of_day_18:00_19:00,visits_by_hour_of_day_19:00_20:00,visits_by_hour_of_day_20:00_21:00,visits_by_hour_of_day_21:00_22:00,visits_by_hour_of_day_22:00_23:00,visits_by_hour_of_day_23:00_00:00,visits_by_dwell_time_0_5,visits_by_dwell_time_5_10,visits_by_dwell_time_10_15,visits_by_dwell_time_15_30,visits_by_dwell_time_30_45,visits_by_dwell_time_45_60,visits_by_dwell_time_60_75,visits_by_dwell_time_75_90,visits_by_dwell_time_90_105,visits_by_dwell_time_105_120,visits_by_dwell_time_120_135,visits_by_dwell_time_135_150,visits_by_dwell_time_150_or_more,avg_dwell_time,avg_visits_per_day,census_captured_by_education_advanced_degree,census_captured_by_education_bachelors_degree,census_captured_by_education_college_or_associates_degree,census_captured_by_education_high_school,census_captured_by_education_elementary,census_captured_by_ethnicity_white,census_captured_by_ethnicity_hispanic_or_latino,census_captured_by_ethnicity_black,census_captured_by_ethnicity_asian,census_captured_by_ethnicity_multi_race,census_captured_by_ethnicity_american_indian_or_alaska,census_captured_by_ethnicity_native_hawai_oth_pacific_islanders,census_captured_by_ethnicity_other,census_captured_by_hhi_less_than_10K,census_captured_by_hhi_10K_to_15K,census_captured_by_hhi_15K_to_20K,census_captured_by_hhi_20K_to_25K,census_captured_by_hhi_25K_to_30K,census_captured_by_hhi_30K_to_35K,census_captured_by_hhi_35K_to_40K,census_captured_by_hhi_40K_to_45K,census_captured_by_hhi_45K_to_50K,census_captured_by_hhi_50K_to_60K,census_captured_by_hhi_60K_to_75K,census_captured_by_hhi_75K_to_100K,census_captured_by_hhi_100K_to_125K,census_captured_by_hhi_125K_to_150K,census_captured_by_hhi_150K_to_200K,census_captured_by_hhi_more_than_200K,census_captured_by_marital_status_never_married,census_captured_by_marital_status_married,census_captured_by_marital_status_divorced,census_captured_by_marital_status_widowed,census_captured_median_hhi,census_captured_avg_hhi,census_potential_by_age_less_than_5,census_potential_by_age_5_to_15,census_potential_by_age_15_to_18,census_potential_by_age_18_to_22,census_potential_by_age_22_to_25,census_potential_by_age_25_to_30,census_potential_by_age_30_to_35,census_potential_by_age_35_to_40,census_potential_by_age_40_to_45,census_potential_by_age_45_to_50,census_potential_by_age_50_to_55,census_potential_by_age_55_to_60,census_potential_by_age_60_to_65,census_potential_by_age_65_to_70,census_potential_by_age_70_to_75,census_potential_by_age_75_to_80,census_potential_by_age_80_to_85,census_potential_by_age_85_or_more,census_potential_by_ethnicity_white,census_potential_by_ethnicity_hispanic_or_latino,census_potential_by_ethnicity_black,census_potential_by_ethnicity_asian,census_potential_by_ethnicity_multi_race,census_potential_by_ethnicity_american_indian_or_alaska,census_potential_by_ethnicity_native_hawai_oth_pacific_islanders,census_potential_by_ethnicity_other,census_potential_by_education_advanced_degree,census_potential_by_education_bachelors_degree,census_potential_by_education_college_or_associates_degree,census_potential_by_education_high_school,census_potential_by_education_elementary,census_potential_by_marital_status_never_married,census_potential_by_marital_status_married,census_potential_by_marital_status_divorced,census_potential_by_marital_status_widowed,census_potential_population,census_potential_median_hhi,census_potential_avg_hhi,category_ranking_by_visits_cbsa,category_ranking_by_visits_cbsa_total,category_ranking_by_visits_dma,category_ranking_by_visits_dma_total,category_ranking_by_visits_nationwide,category_ranking_by_visits_nationwide_total,category_ranking_by_visits_state,category_ranking_by_visits_state_total,category_ranking_by_visits_per_sqft_cbsa,category_ranking_by_visits_per_sqft_cbsa_total,category_ranking_by_visits_per_sqft_dma,category_ranking_by_visits_per_sqft_dma_total,category_ranking_by_visits_per_sqft_nationwide,category_ranking_by_visits_per_sqft_nationwide_total,category_ranking_by_visits_per_sqft_state,category_ranking_by_visits_per_sqft_state_total,category_group_ranking_by_visits_cbsa,category_group_ranking_by_visits_cbsa_total,category_group_ranking_by_visits_dma,category_group_ranking_by_visits_dma_total,category_group_ranking_by_visits_nationwide,category_group_ranking_by_visits_nationwide_total,category_group_ranking_by_visits_state,category_group_ranking_by_visits_state_total,category_group_ranking_by_visits_per_sqft_cbsa,category_group_ranking_by_visits_per_sqft_cbsa_total,category_group_ranking_by_visits_per_sqft_dma,category_group_ranking_by_visits_per_sqft_dma_total,category_group_ranking_by_visits_per_sqft_nationwide,category_group_ranking_by_visits_per_sqft_nationwide_total,category_group_ranking_by_visits_per_sqft_state,category_group_ranking_by_visits_per_sqft_state_total,chain_ranking_by_visits_cbsa,chain_ranking_by_visits_cbsa_total,chain_ranking_by_visits_dma,chain_ranking_by_visits_dma_total,chain_ranking_by_visits_nationwide,chain_ranking_by_visits_nationwide_total,chain_ranking_by_visits_state,chain_ranking_by_visits_state_total,chain_ranking_by_visits_per_sqft_cbsa,chain_ranking_by_visits_per_sqft_cbsa_total,chain_ranking_by_visits_per_sqft_dma,chain_ranking_by_visits_per_sqft_dma_total,chain_ranking_by_visits_per_sqft_nationwide,chain_ranking_by_visits_per_sqft_nationwide_total,chain_ranking_by_visits_per_sqft_state,chain_ranking_by_visits_per_sqft_state_total
2024-12-18,2.1.0,674c532321256cfb051c0bfb,T3 West Midtown,complex,monthly,2024-01-01,2024-01-31,state,Georgia,GA,33.79184213723266,-84.3993987488237,,,10_min_or_longer,4114,0,35,49,54,1244,2220,2434,2663,2826,3278,3961,3989,4047,4115,0.0,0.85,1.19,1.31,30.23,53.95,59.15,64.71,68.68,79.66,96.26,96.94,98.35,100.0,2708,2708,2716,2716,2785,2858,3224,3282,3358,3820,3951,3965,4030,4095,66.13,66.13,66.32,66.32,68.01,69.79,78.73,80.15,82.0,93.28,96.48,96.83,98.41,100.0,,690,903,896,790,722,82,31,0,0,0,0,10,42,105,328,1196,2073,2372,2459,2401,2213,1981,1811,1473,1478,1213,821,187,179,19,0,0,0,226,527,257,68,118,66,39,263,204,185,2460,245.16562215854196,152.37037037037038,468.300479455221,698.5168400014543,418.58557951043764,331.31331224018487,131.60424633242113,1520.4233478327571,322.43587955517734,1136.3126439116493,109.44091702137096,72.15918293477446,0.0,4.299643369273846,9.07850897118852,44.114393657342234,12.998145491389113,22.716348007273616,6.340545948131664,87.87579592392247,25.891286362135844,51.87070505863395,23.35185891419662,46.676460786449574,145.59444318313768,139.60269739874295,284.92635957891,233.58321018786506,60.24351391072842,78.40835095780454,151.61579133832808,1855.3434226256325,800.3432801808386,214.82392525789334,72.88830676722473,83850.73188474192,108096.29217323959,423.0,949.0,385.0,1040.0,485.0,1749.0,630.0,757.0,980.0,578.0,493.0,476.0,583.0,430.0,462.0,80.0,68.0,213.0,5114.0,822.0,3608.0,849.0,288.0,0.0,37.0,63.0,1673.0,2742.0,1312.0,1400.0,372.0,4707.0,3607.0,664.0,431.0,10781.0,84329.71014492752,126565.9080244017,70,220,70,285,2188,14895,71,395,106,220,108,285,3506,14895,112,395,70,220,70,285,2188,14895,71,395,106,220,108,285,3506,14895,112,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c531421256cfb051c0bf9,Dublin Corporate Center - Building 4160,complex,monthly,2024-01-01,2024-01-31,state,California,CA,37.70386229313046,-121.87546095827273,,,10_min_or_longer,4792,44,44,44,585,638,674,1165,1335,1364,4255,4543,4680,4680,4793,0.92,0.92,0.92,12.21,13.31,14.06,24.31,27.85,28.46,88.78,94.78,97.64,97.64,100.0,3601,3601,3601,3633,3771,3771,3788,3841,3841,4261,4315,4345,4382,4452,80.88,80.88,80.88,81.6,84.7,84.7,85.09,86.28,86.28,95.71,96.92,97.6,98.43,100.0,,679,1014,1209,886,750,51,203,77,46,0,0,0,0,268,1182,2547,3156,3317,3313,3703,3523,3399,3173,2356,1554,928,442,294,190,133,105,0,0,326,571,256,162,0,116,62,18,68,34,3488,334.49580832435214,171.14285714285714,336.8690879533531,625.8083662549283,733.4298755588449,480.7668830080173,233.27553608717307,1286.3311872566292,877.4972863574867,119.8334695510918,1138.1655961734516,155.64563067132283,3.500964738540638,3.4413532119019643,23.93909005776395,28.68368742074817,19.682581793456496,47.482858668449836,24.83159042271978,22.562140207217755,19.385922206663427,15.966748377266981,10.877329288093913,9.364844067819472,45.00044920988072,82.17511574464169,138.8684554868331,103.13607403882165,57.46559469299463,206.81537220569402,308.2213034242886,953.9272519639634,1551.10627441894,232.10152741562447,158.9492338241596,125975.46919472468,160819.9453720191,1101.0,3963.0,1523.0,1120.0,862.0,1555.0,1582.0,2609.0,2013.0,1796.0,2075.0,2190.0,1294.0,1063.0,995.0,706.0,350.0,386.0,7573.0,7416.0,1200.0,9443.0,1224.0,79.0,49.0,199.0,2839.0,4775.0,5386.0,3755.0,1859.0,7513.0,11521.0,1881.0,1204.0,27183.0,129278.07486631015,158634.8713398403,94,231,143,344,2017,14895,384,1758,164,231,247,344,3506,14895,639,1758,94,231,143,344,2017,14895,384,1758,164,231,247,344,3506,14895,639,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,60b791a5ecd6670023a6a6b0,Building At 435 Hudson Street,complex,monthly,2023-08-01,2023-08-31,state,New York,NY,40.73062521073762,-74.00714483959001,,,10_min_or_longer,20861,1186,1350,1823,3107,3988,5849,10767,11961,14803,18203,19194,19455,19611,20860,5.69,6.47,8.74,14.89,19.12,28.04,51.62,57.34,70.96,87.26,92.01,93.26,94.01,100.0,10328,10511,11086,11503,13527,14270,14780,15029,16008,16388,16617,16899,17233,18846,54.8,55.77,58.82,61.04,71.78,75.72,78.43,79.75,84.94,86.96,88.17,89.67,91.44,100.0,,2134,4906,5720,3854,1893,1748,606,1004,553,662,613,588,588,1302,1948,3849,7195,9134,9137,8777,8740,8789,9124,10119,8292,6788,6049,5506,4458,2497,1110,0,0,690,973,1421,1453,872,1030,746,449,857,383,12780,257.83836465302255,672.9354838709677,3315.4321485170203,3666.5532416193314,1454.5112364151662,1533.4594854189058,1216.0506602617404,6057.110322641244,3258.51666526226,2366.1159501103994,3018.8874888545915,527.0815180277349,4.503360835208168,0.0,164.9633518002977,464.6459309093743,262.7080051818846,207.8289184139287,199.67782028263173,176.42007887380572,198.26102626804644,170.68190389643627,108.70882148272672,170.28104994888184,437.2059559230055,351.42350391105924,641.2638231069608,456.8293976434393,345.77375781072533,764.2871763894141,1894.431598203574,6585.977236536133,5074.700016645027,819.8732408341573,662.0092861339117,101975.98633704764,202373.3185125473,4740.0,7736.0,1939.0,3972.0,4587.0,9729.0,9994.0,7560.0,6824.0,5541.0,4505.0,5962.0,4138.0,3837.0,3350.0,2816.0,1108.0,1297.0,42113.0,16784.0,10629.0,15474.0,3755.0,11.0,0.0,869.0,20878.0,23259.0,7421.0,8622.0,6481.0,38626.0,30460.0,4964.0,3109.0,89635.0,112604.25654299688,200565.08779484234,70,263,80,318,270,3551,67,262,35,263,45,318,221,3551,33,262,70,263,80,318,270,3551,67,262,35,263,45,318,221,3551,33,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c52e621256cfb051c0bf3,"24th at Camelback, Phase II",complex,monthly,2023-01-01,2023-01-31,state,Arizona,AZ,33.508727451596336,-112.03187966587609,,,10_min_or_longer,4882,0,0,0,0,37,505,505,2414,2766,4560,4600,4600,4600,4886,0.0,0.0,0.0,0.0,0.76,10.34,10.34,49.41,56.61,93.33,94.15,94.15,94.15,100.0,3907,3907,3907,3907,4126,4154,4258,4302,4457,4644,4644,4644,4644,4851,80.54,80.54,80.54,80.54,85.05,85.63,87.78,88.68,91.88,95.73,95.73,95.73,95.73,100.0,,853,1306,1004,1031,590,64,34,44,44,78,78,87,263,337,1973,3237,3632,3839,3870,3723,3359,3194,2868,2316,1601,431,124,44,44,44,44,0,0,137,153,268,120,62,45,123,126,45,75,4360,308.90762431618623,195.28,315.3294302517868,651.4946165094126,583.7008361920737,603.768267244652,376.9523926805596,1885.6396412003521,1680.5552959603444,188.84283372293345,194.32634106172216,71.66251315079604,6.266502769819486,5.558222426919407,5.809295192037267,70.95086748624725,23.443292958763084,31.795846394098557,47.87190117312258,56.7309949170558,39.60219390974132,80.36971893056472,109.72442305575727,43.119449053890165,82.57320313475455,108.06741760262396,264.07158043335227,222.9075014013957,88.04083539052166,85.98061316770709,128.58399268394163,1316.7496146612707,1310.7608449647564,348.56803696694806,105.92758731460445,79512.7543781808,107051.11062691224,1823.0,4698.0,1195.0,2068.0,1557.0,2798.0,2260.0,1744.0,2312.0,1530.0,1296.0,1645.0,1103.0,679.0,605.0,423.0,300.0,124.0,13860.0,10353.0,1306.0,1679.0,743.0,92.0,54.0,73.0,2372.0,4022.0,4263.0,3973.0,2189.0,8714.0,10322.0,2000.0,603.0,28160.0,85383.70253164557,125063.92338455062,41,235,41,283,1893,14957,49,403,62,235,62,283,3506,14957,83,403,41,235,41,283,1893,14957,49,403,62,235,62,283,3506,14957,83,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c541a21256cfb051c0c1b,200 Mission,complex,monthly,2023-07-01,2023-07-31,state,California,CA,37.791817579582506,-122.39578129556449,,,10_min_or_longer,2066,104,104,104,104,229,486,486,514,632,1693,1875,1932,1951,2064,5.04,5.04,5.04,5.04,11.09,23.55,23.55,24.9,30.62,82.03,90.84,93.6,94.53,100.0,889,957,957,957,997,997,1047,1074,1074,1801,1893,1909,1909,2022,43.97,47.33,47.33,47.33,49.31,49.31,51.78,53.12,53.12,89.07,93.62,94.41,94.41,100.0,,433,731,339,218,116,199,30,57,0,0,16,66,200,413,294,236,325,371,313,393,375,170,272,276,286,64,0,30,30,77,87,0,0,100,770,298,170,48,0,169,136,56,91,225,67.08674294119999,93.9090909090909,410.73664819264707,445.9815968152175,181.16011495950352,79.04040577110382,34.717802325919145,952.7004963900436,169.50030250406002,23.901210929307606,431.90756435505443,72.37825073993075,12.78081532198318,3.9187561847392893,3.1641790448519096,7.350496009539457,8.256910063743508,2.695727632366768,2.114215009483153,3.4573505336359363,8.799785755565459,16.04873646542814,7.08387895207999,5.242677186898607,14.21776540258921,24.965571680188432,42.90043624427175,43.197315399601166,34.97064385360726,120.54817473352027,289.5317883936731,677.7344371799071,660.3803247840304,88.0244614383953,44.48057285119971,189150.00234460246,244108.28105165312,860.0,2390.0,820.0,1676.0,733.0,1385.0,1559.0,992.0,1257.0,1594.0,1773.0,1199.0,1362.0,1077.0,831.0,708.0,513.0,364.0,10932.0,2727.0,270.0,6014.0,997.0,62.0,55.0,36.0,4581.0,5159.0,2930.0,1305.0,639.0,6738.0,9330.0,1132.0,643.0,21093.0,168008.84955752213,240608.25501651003,130,229,190,344,2758,14915,518,1757,164,229,247,344,3506,14915,639,1757,130,229,190,344,2758,14915,518,1757,164,229,247,344,3506,14915,639,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c552d21256cfb051c0c3f,Century Plaza South Tower,complex,monthly,2023-09-01,2023-09-30,state,California,CA,34.05867166666666,-118.41310466666665,,,10_min_or_longer,30263,666,735,1530,1641,5048,6381,11655,15474,20013,28420,28915,29370,29387,30265,2.2,2.43,5.06,5.42,16.68,21.08,38.51,51.13,66.13,93.9,95.54,97.04,97.1,100.0,23377,23414,23538,23687,24034,24326,24474,25154,25945,27390,27723,27756,27849,28876,80.96,81.08,81.51,82.03,83.23,84.24,84.76,87.11,89.85,94.85,96.01,96.12,96.44,100.0,,4127,7979,6691,6058,4162,702,544,1523,1066,736,212,278,722,1671,5406,8651,16135,18025,18574,18815,18469,16832,16393,13152,9446,7054,4865,3732,2752,2333,1993,0,0,748,2625,1797,1322,1029,843,906,1079,838,900,21398,278.2744694342873,1008.7666666666667,3660.453599217122,5743.824568056836,3742.6075616781327,2429.654685042355,2134.9507822781907,10255.433550499522,7251.071444436954,1622.758529763506,3162.6230962040836,1019.2215418380747,17.10265479452214,62.050024343999375,189.45031687177874,509.54859583754603,472.1812993248672,121.05795730768725,366.3810360061616,249.78412245863368,402.51881308615424,253.5687810486033,235.23994371949178,239.3781343229083,607.4017214673434,838.1375821347848,1186.2097703534052,724.4082648402547,738.7410744149192,1058.2889199985896,2048.166506011244,9009.837999805515,8682.663735532507,1356.3445835598925,1113.7390758327247,90391.63419288263,143156.99613894246,3762.0,7740.0,2194.0,3521.0,3482.0,7470.0,8215.0,6150.0,5342.0,4860.0,4767.0,4679.0,3678.0,3366.0,2422.0,2181.0,1192.0,1607.0,26990.0,28525.0,5481.0,11662.0,3257.0,89.0,180.0,444.0,9683.0,16072.0,13222.0,8912.0,8040.0,30698.0,26497.0,4902.0,3029.0,76628.0,80142.42583355212,124457.95458124665,25,546,27,762,335,14900,52,1762,258,546,279,762,3506,14900,639,1762,25,546,27,762,335,14900,52,1762,258,546,279,762,3506,14900,639,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c551d21256cfb051c0c3d,Century Plaza North Tower,complex,monthly,2024-06-01,2024-06-30,state,California,CA,34.059457,-118.413894,,,10_min_or_longer,33611,179,1212,2938,3775,7020,10186,12536,21615,24557,31447,32329,32879,32897,33604,0.53,3.61,8.74,11.23,20.89,30.31,37.31,64.32,73.08,93.58,96.21,97.84,97.9,100.0,27018,27045,27045,27148,27234,27289,27366,27492,28241,29950,30594,31236,31315,32052,84.29,84.38,84.38,84.7,84.97,85.14,85.38,85.77,88.11,93.44,95.45,97.45,97.7,100.0,,6626,7940,6239,6475,5217,661,453,1354,1134,994,267,264,493,2369,6986,14783,20208,22312,22947,23289,23105,22032,20839,18566,14556,9729,6614,4791,3831,2414,1514,0,0,1420,1855,1581,905,856,598,699,869,925,622,26561,337.9453676333902,1120.3666666666666,5400.274051158445,7420.744305132801,3591.131960104869,2180.492162998685,1641.0488749631918,13977.32894859081,5454.887733536351,1567.4213561183067,3916.982352827291,825.747465891272,12.15187602976561,24.19377331183865,144.18113270956394,1046.3154863615084,462.7113655944232,418.3631743901685,299.8075740392093,304.7791530917657,298.5881218554595,352.74550771622205,220.7846786403091,397.2482872233198,655.1227461450222,859.182327343086,1258.7598452728687,1266.683796764429,1097.9852461789524,1545.8654287920247,2537.4399882198113,10046.834135771254,9348.467732061892,2166.1717562606827,1291.0866111944958,98744.46058760774,144879.48712021866,3170.0,6855.0,2231.0,4787.0,3396.0,6151.0,6979.0,5611.0,6083.0,5020.0,5173.0,3956.0,3675.0,3187.0,2610.0,2046.0,1612.0,1720.0,30844.0,21702.0,4918.0,13831.0,2427.0,51.0,136.0,353.0,11232.0,18008.0,10417.0,7554.0,6612.0,29550.0,25049.0,6169.0,3469.0,74262.0,87488.33229620413,136915.43858574098,24,540,25,752,320,14886,48,1748,258,540,279,752,3506,14886,639,1748,24,540,25,752,320,14886,48,1748,258,540,279,752,3506,14886,639,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c531421256cfb051c0bf9,Dublin Corporate Center - Building 4160,complex,monthly,2024-08-01,2024-08-31,state,California,CA,37.70386229313046,-121.87546095827273,,,10_min_or_longer,7338,0,0,0,544,1183,1459,2547,3567,3667,6581,7302,7331,7331,7338,0.0,0.0,0.0,7.41,16.12,19.88,34.71,48.61,49.97,89.68,99.51,99.9,99.9,100.0,6175,6175,6189,6189,6282,6282,6428,6428,6473,6729,6946,6961,6983,7056,87.51,87.51,87.71,87.71,89.03,89.03,91.1,91.1,91.74,95.37,98.44,98.65,98.97,100.0,,1150,1256,1150,1637,1528,441,176,0,0,0,7,7,0,501,1504,3266,4504,5016,5197,5424,5328,5519,5353,4592,3561,1951,1006,341,113,74,0,0,0,211,808,551,293,164,201,71,107,90,96,5716,322.23335413336264,253.0344827586207,682.2004853856836,1297.5202245873118,1141.8962585389086,791.4447254816446,286.82178498322907,2290.217028514843,1591.6054897529434,184.51308046418188,1621.1639446960926,289.7653329822446,6.970817584476776,16.810545977046417,25.89273154764247,106.63050054045839,28.088796830024435,15.955781753338872,14.587943997114232,20.891490692618486,46.42337676507028,12.556098512814096,16.803200709622672,28.000420052171126,96.56197259187792,118.18390106015212,246.68142426552612,308.02244433797244,97.44135378415142,337.05339019220816,507.21418030453196,1613.9036915352879,2681.7908333536334,433.05856274170947,265.32557319760366,120224.43778079249,150855.87355739664,1421.0,4974.0,1235.0,2143.0,1251.0,1678.0,1733.0,3089.0,2597.0,2365.0,1895.0,2348.0,1533.0,939.0,1012.0,889.0,390.0,626.0,9250.0,7668.0,918.0,12221.0,1771.0,105.0,51.0,134.0,4366.0,6308.0,5278.0,3564.0,1578.0,8575.0,13491.0,2177.0,1480.0,32118.0,143039.77272727274,160300.7599076568,69,228,106,341,1638,14887,297,1750,164,228,247,341,3506,14887,639,1750,69,228,106,341,1638,14887,297,1750,164,228,247,341,3506,14887,639,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,639dcfa0d9ac56002a13f4e4,Hudson Collective - 155 Avenue of the Americas,complex,monthly,2024-10-01,2024-10-31,state,New York,NY,40.72538482375376,-74.00493264820105,,,10_min_or_longer,9501,420,762,1020,1177,2033,3465,4165,4820,5550,7859,8367,8498,8626,9504,4.42,8.02,10.73,12.38,21.39,36.46,43.82,50.72,58.4,82.69,88.04,89.41,90.76,100.0,4584,4880,5102,5331,5855,6720,6991,7168,7298,7619,7680,7748,7913,8503,53.91,57.39,60.0,62.7,68.86,79.03,82.22,84.3,85.83,89.6,90.32,91.12,93.06,100.0,,1121,2353,1612,1456,1107,917,935,146,127,127,170,170,370,849,996,1498,2265,3478,3454,3753,4153,3789,3533,3685,3149,2477,876,743,648,471,380,0,0,899,1982,633,463,363,207,140,241,282,207,4112,199.2788434473794,306.48387096774195,1282.3585638475734,1657.8416885432503,877.4544339120147,882.0829055779034,717.3254339362531,3236.032604010509,1729.551275936372,724.4696170383198,830.9655648598931,231.70982520048176,5.367418921312824,0.770844442899837,18.837845937638775,206.22969246222615,144.33246973311913,121.01478333448424,302.7780703926511,91.04657841121166,81.00807149256438,75.85621467586066,106.109703818628,95.51107768521251,224.7669085171677,155.13025434125336,313.97891806102336,239.3626817218589,221.66584096393896,271.8944360057561,711.0402082480495,3109.4379014492424,1987.8828539219817,662.3785171616727,320.2311889563487,81137.28547000274,147921.13034346042,5170.0,9797.0,3195.0,5767.0,5974.0,13701.0,12409.0,8821.0,8421.0,9016.0,7321.0,6265.0,6496.0,5746.0,4736.0,2624.0,1659.0,2739.0,51063.0,29808.0,16773.0,17377.0,4216.0,140.0,25.0,455.0,22073.0,30542.0,14884.0,13216.0,9239.0,53382.0,38259.0,8966.0,4283.0,119857.0,95234.70839260312,182424.07667639534,120,262,132,317,557,3551,116,263,106,262,119,317,568,3551,103,263,120,262,132,317,557,3551,116,263,106,262,119,317,568,3551,103,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,2.1.0,674c52a921256cfb051c0beb,Warner Center Bldg C - 21271 Burbank Blvd,complex,monthly,2023-08-01,2023-08-31,state,California,CA,34.17513060810512,-118.59416496483497,,,10_min_or_longer,1252,0,0,0,0,120,150,661,720,772,1081,1251,1251,1251,1251,0.0,0.0,0.0,0.0,9.59,11.99,52.84,57.55,61.71,86.41,100.0,100.0,100.0,100.0,411,411,411,411,411,411,411,411,411,1099,1150,1150,1150,1172,35.07,35.07,35.07,35.07,35.07,35.07,35.07,35.07,35.07,93.77,98.12,98.12,98.12,100.0,,58,181,404,331,191,87,0,0,0,0,0,0,27,138,174,172,387,340,225,157,94,323,410,47,0,0,0,0,0,0,0,0,0,300,520,156,24,0,33,50,0,27,0,141,55.93574524458986,65.89473684210526,134.9830603030838,157.4438682828629,216.5242753912544,132.3110412361933,77.83983141796017,371.8132878009592,373.9087567151077,58.77786565794744,99.08954235846147,55.463918079532405,0.26634870256696425,0.0,0.0,22.243805582522317,5.034337829281984,1.5826099345691018,1.271933550051519,9.392458987432526,10.880463094159126,13.78156693416611,6.084785395197206,3.3284492478355214,17.762006790674683,37.69340405399488,36.050712227593365,53.59602058239929,15.848218747859065,51.01389430975727,51.54872526586823,323.31180673474705,374.53237686634907,85.76181717805066,34.45927499381227,101609.33713068235,117176.86274738147,651.0,1539.0,496.0,425.0,531.0,1584.0,1133.0,1126.0,604.0,1012.0,900.0,854.0,899.0,503.0,568.0,243.0,255.0,304.0,4256.0,6491.0,1134.0,1349.0,392.0,5.0,0.0,0.0,1110.0,2356.0,2785.0,2020.0,1714.0,4859.0,5055.0,1037.0,486.0,13627.0,83125.0,107959.15584415584,238,543,254,758,3119,14880,580,1755,258,543,279,758,3506,14880,639,1755,238,543,254,758,3119,14880,580,1755,258,543,279,758,3506,14880,639,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
